iShares Russell 3000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,30-Apr-24,,,,,,,,,,,,,
Inception Date,22-May-00,,,,,,,,,,,,,
Shares Outstanding,"45,450,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
RDNT,RADNET INC,Health Care,Equity,"847,004.00",0.01,"847,004.00","17,464.00",48.5,United States,NASDAQ,USD,1,USD,-
CNO,CNO FINANCIAL GROUP INC,Financials,Equity,"844,692.73",0.01,"844,692.73","32,081.00",26.33,United States,New York Stock Exchange Inc.,USD,1,USD,-
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,"842,415.84",0.01,"842,415.84","47,756.00",17.64,United States,New York Stock Exchange Inc.,USD,1,USD,-
BHF,BRIGHTHOUSE FINANCIAL INC,Financials,Equity,"842,541.50",0.01,"842,541.50","17,462.00",48.25,United States,NASDAQ,USD,1,USD,-
SLG,SL GREEN REALTY REIT CORP,Real Estate,Equity,"842,824.62",0.01,"842,824.62","16,914.00",49.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
EPR,EPR PROPERTIES REIT,Real Estate,Equity,"841,187.16",0.01,"841,187.16","20,724.00",40.59,United States,New York Stock Exchange Inc.,USD,1,USD,-
STRL,STERLING INFRASTRUCTURE INC,Industrials,Equity,"840,536.80",0.01,"840,536.80","8,273.00",101.6,United States,NASDAQ,USD,1,USD,-
SXT,SENSIENT TECHNOLOGIES CORP,Materials,Equity,"838,149.34",0.01,"838,149.34","11,447.00",73.22,United States,New York Stock Exchange Inc.,USD,1,USD,-
SR,SPIRE INC,Utilities,Equity,"837,748.82",0.01,"837,748.82","13,558.00",61.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
ASB,ASSOCIATED BANCORP,Financials,Equity,"835,088.38",0.01,"835,088.38","39,634.00",21.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
CLVT,CLARIVATE PLC,Industrials,Equity,"834,677.48",0.01,"834,677.48","123,473.00",6.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
LITE,LUMENTUM HOLDINGS INC,Information Technology,Equity,"834,459.44",0.01,"834,459.44","19,069.00",43.76,United States,NASDAQ,USD,1,USD,-
SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,Equity,"834,741.45",0.01,"834,741.45","22,901.00",36.45,United States,NASDAQ,USD,1,USD,-
PNM,PNM RESOURCES INC,Utilities,Equity,"832,182.30",0.01,"832,182.30","22,455.00",37.06,United States,New York Stock Exchange Inc.,USD,1,USD,-
BBIO,BRIDGEBIO PHARMA INC,Health Care,Equity,"830,036.76",0.01,"830,036.76","32,398.00",25.62,United States,NASDAQ,USD,1,USD,-
SKYW,SKYWEST INC,Industrials,Equity,"831,154.43",0.01,"831,154.43","11,381.00",73.03,United States,NASDAQ,USD,1,USD,-
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,"826,743.79",0.01,"826,743.79","8,783.00",94.13,United States,NASDAQ,USD,1,USD,-
TNL,TRAVEL LEISURE,Consumer Discretionary,Equity,"826,519.82",0.01,"826,519.82","18,983.00",43.54,United States,New York Stock Exchange Inc.,USD,1,USD,-
DOOR,MASONITE INTERNATIONAL CORP,Industrials,Equity,"823,798.25",0.01,"823,798.25","6,215.00",132.55,United States,New York Stock Exchange Inc.,USD,1,USD,-
SKT,TANGER INC,Real Estate,Equity,"823,057.20",0.01,"823,057.20","29,032.00",28.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Equity,"817,498.50",0.01,"817,498.50","14,690.00",55.65,United States,NASDAQ,USD,1,USD,-
PAG,PENSKE AUTOMOTIVE GROUP VOTING INC,Consumer Discretionary,Equity,"816,539.40",0.01,"816,539.40","5,340.00",152.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALRM,ALARM.COM HOLDINGS INC,Information Technology,Equity,"813,893.50",0.01,"813,893.50","12,239.00",66.5,United States,NASDAQ,USD,1,USD,-
WDFC,WD-40,Consumer Staples,Equity,"812,937.35",0.01,"812,937.35","3,595.00",226.13,United States,NASDAQ,USD,1,USD,-
YETI,YETI HOLDINGS INC,Consumer Discretionary,Equity,"811,236.92",0.01,"811,236.92","22,711.00",35.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMED,AMEDISYS INC,Health Care,Equity,"809,947.95",0.01,"809,947.95","8,799.00",92.05,United States,NASDAQ,USD,1,USD,-
IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,Equity,"807,140.40",0.01,"807,140.40","7,806.00",103.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,"805,430.90",0.01,"805,430.90","29,035.00",27.74,United States,New York Stock Exchange Inc.,USD,1,USD,-
FOLD,AMICUS THERAPEUTICS INC,Health Care,Equity,"804,594.60",0.01,"804,594.60","80,540.00",9.99,United States,NASDAQ,USD,1,USD,-
BEPC,BROOKFIELD RENEWABLE SUBORDINATE V,Utilities,Equity,"804,568.80",0.01,"804,568.80","34,620.00",23.24,Canada,New York Stock Exchange Inc.,USD,1,USD,-
MAC,MACERICH REIT,Real Estate,Equity,"802,827.20",0.01,"802,827.20","58,345.00",13.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
HCP,HASHICORP INC CLASS A,Information Technology,Equity,"801,242.64",0.01,"801,242.64","24,684.00",32.46,United States,NASDAQ,USD,1,USD,-
APLE,APPLE HOSPITALITY REIT INC,Real Estate,Equity,"801,113.76",0.01,"801,113.76","54,276.00",14.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
COLM,COLUMBIA SPORTSWEAR,Consumer Discretionary,Equity,"799,564.83",0.01,"799,564.83","10,041.00",79.63,United States,NASDAQ,USD,1,USD,-
CERE,CEREVEL THERAPEUTICS HOLDINGS INC,Health Care,Equity,"797,310.28",0.01,"797,310.28","18,668.00",42.71,United States,NASDAQ,USD,1,USD,-
MC,MOELIS CLASS A,Financials,Equity,"796,323.00",0.01,"796,323.00","16,225.00",49.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARCH,ARCH RESOURCES INC CLASS A,Materials,Equity,"793,582.44",0.01,"793,582.44","4,998.00",158.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
HL,HECLA MINING,Materials,Equity,"793,684.54",0.01,"793,684.54","167,798.00",4.73,United States,New York Stock Exchange Inc.,USD,1,USD,-
SFBS,SERVISFIRST BANCSHARES INC,Financials,Equity,"794,250.16",0.01,"794,250.16","13,471.00",58.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTRE,CARETRUST REIT INC,Real Estate,Equity,"792,078.24",0.01,"792,078.24","32,042.00",24.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
HASI,HANNON ARMSTRONG SUSTAINABLE INFRA,Financials,Equity,"793,242.17",0.01,"793,242.17","31,717.00",25.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
GME,GAMESTOP CORP CLASS A,Consumer Discretionary,Equity,"792,003.44",0.01,"792,003.44","71,416.00",11.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,Equity,"791,763.84",0.01,"791,763.84","22,596.00",35.04,United States,New York Stock Exchange Inc.,USD,1,USD,-
VLY,VALLEY NATIONAL,Financials,Equity,"790,868.20",0.01,"790,868.20","112,820.00",7.01,United States,NASDAQ,USD,1,USD,-
MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,Equity,"786,293.08",0.01,"786,293.08","3,854.00",204.02,United States,NASDAQ,USD,1,USD,-
MQ,MARQETA INC CLASS A,Financials,Equity,"786,279.60",0.01,"786,279.60","141,672.00",5.55,United States,NASDAQ,USD,1,USD,-
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,Equity,"785,451.68",0.01,"785,451.68","15,572.00",50.44,United States,NASDAQ,USD,1,USD,-
IOSP,INNOSPEC INC,Materials,Equity,"783,360.00",0.01,"783,360.00","6,528.00",120,United States,NASDAQ,USD,1,USD,-
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,"783,733.58",0.01,"783,733.58","98,707.00",7.94,United States,NASDAQ,USD,1,USD,-
AX,AXOS FINANCIAL INC,Financials,Equity,"781,772.67",0.01,"781,772.67","15,447.00",50.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
GTES,GATES INDUSTRIAL PLC,Industrials,Equity,"781,535.10",0.01,"781,535.10","44,355.00",17.62,United States,New York Stock Exchange Inc.,USD,1,USD,-
SHOO,STEVEN MADDEN LTD,Consumer Discretionary,Equity,"781,569.81",0.01,"781,569.81","19,341.00",40.41,United States,NASDAQ,USD,1,USD,-
ENOV,ENOVIS CORP,Health Care,Equity,"774,600.75",0.01,"774,600.75","14,025.00",55.23,United States,New York Stock Exchange Inc.,USD,1,USD,-
NWS,NEWS CORP CLASS B,Communication,Equity,"774,752.34",0.01,"774,752.34","31,571.00",24.54,United States,NASDAQ,USD,1,USD,-
VC,VISTEON CORP,Consumer Discretionary,Equity,"774,631.26",0.01,"774,631.26","7,002.00",110.63,United States,NASDAQ,USD,1,USD,-
ABCB,AMERIS BANCORP,Financials,Equity,"773,259.28",0.01,"773,259.28","16,286.00",47.48,United States,NASDAQ,USD,1,USD,-
LIVN,LIVANOVA PLC,Health Care,Equity,"771,301.25",0.01,"771,301.25","13,835.00",55.75,United States,NASDAQ,USD,1,USD,-
CXT,CRANE NXT,Information Technology,Equity,"770,158.65",0.01,"770,158.65","12,665.00",60.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
JBT,JOHN BEAN TECHNOLOGIES CORP,Industrials,Equity,"770,272.14",0.01,"770,272.14","8,646.00",89.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
ABM,ABM INDUSTRIES INC,Industrials,Equity,"768,246.00",0.01,"768,246.00","17,580.00",43.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
FBP,FIRST BANCORP,Financials,Equity,"767,573.25",0.01,"767,573.25","44,497.00",17.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Equity,"763,619.52",0.01,"763,619.52","15,546.00",49.12,United States,New York Stock Exchange Inc.,USD,1,USD,-
TGNA,TEGNA INC,Communication,Equity,"763,567.20",0.01,"763,567.20","55,980.00",13.64,United States,New York Stock Exchange Inc.,USD,1,USD,-
FRSH,FRESHWORKS INC CLASS A,Information Technology,Equity,"762,623.40",0.01,"762,623.40","42,724.00",17.85,United States,NASDAQ,USD,1,USD,-
QTWO,Q2 HOLDINGS INC,Information Technology,Equity,"762,113.70",0.01,"762,113.70","14,830.00",51.39,United States,New York Stock Exchange Inc.,USD,1,USD,-
AZTA,AZENTA INC,Health Care,Equity,"759,096.20",0.01,"759,096.20","14,470.00",52.46,United States,NASDAQ,USD,1,USD,-
YELP,YELP INC,Communication,Equity,"757,316.80",0.01,"757,316.80","18,820.00",40.24,United States,New York Stock Exchange Inc.,USD,1,USD,-
AUB,ATLANTIC UNION BANKSHARES CORP,Financials,Equity,"756,094.23",0.01,"756,094.23","23,799.00",31.77,United States,New York Stock Exchange Inc.,USD,1,USD,-
PLXS,PLEXUS CORP,Information Technology,Equity,"755,958.84",0.01,"755,958.84","7,484.00",101.01,United States,NASDAQ,USD,1,USD,-
SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,Equity,"756,202.35",0.01,"756,202.35","26,655.00",28.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
BHVN,BIOHAVEN LTD,Health Care,Equity,"752,293.20",0.01,"752,293.20","19,389.00",38.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
IDCC,INTERDIGITAL INC,Information Technology,Equity,"750,249.27",0.01,"750,249.27","7,599.00",98.73,United States,NASDAQ,USD,1,USD,-
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,Equity,"750,505.00",0.01,"750,505.00","13,075.00",57.4,United States,NASDAQ,USD,1,USD,-
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,Equity,"750,777.30",0.01,"750,777.30","32,445.00",23.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,Equity,"750,154.58",0.01,"750,154.58","17,119.00",43.82,United States,NASDAQ,USD,1,USD,-
IOVA,IOVANCE BIOTHERAPEUTICS INC,Health Care,Equity,"749,761.66",0.01,"749,761.66","63,647.00",11.78,United States,NASDAQ,USD,1,USD,-
FHB,FIRST HAWAIIAN INC,Financials,Equity,"748,188.84",0.01,"748,188.84","35,476.00",21.09,United States,NASDAQ,USD,1,USD,-
LRN,STRIDE INC,Consumer Discretionary,Equity,"746,732.25",0.01,"746,732.25","11,187.00",66.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
MGEE,MGE ENERGY INC,Utilities,Equity,"745,919.68",0.01,"745,919.68","9,524.00",78.32,United States,NASDAQ,USD,1,USD,-
WD,WALKER & DUNLOP INC,Financials,Equity,"745,868.20",0.01,"745,868.20","8,140.00",91.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
ADNT,ADIENT PLC,Consumer Discretionary,Equity,"744,121.44",0.01,"744,121.44","24,912.00",29.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
GVA,GRANITE CONSTRUCTION INC,Industrials,Equity,"744,421.50",0.01,"744,421.50","13,413.00",55.5,United States,New York Stock Exchange Inc.,USD,1,USD,-
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Communication,Equity,"743,396.94",0.01,"743,396.94","11,583.00",64.18,United States,NASDAQ,USD,1,USD,-
REZI,RESIDEO TECHNOLOGIES INC,Industrials,Equity,"741,183.03",0.01,"741,183.03","37,951.00",19.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
AXSM,AXSOME THERAPEUTICS INC,Health Care,Equity,"737,378.72",0.01,"737,378.72","9,997.00",73.76,United States,NASDAQ,USD,1,USD,-
SMG,SCOTTS MIRACLE GRO,Materials,Equity,"737,216.24",0.01,"737,216.24","10,756.00",68.54,United States,New York Stock Exchange Inc.,USD,1,USD,-
URBN,URBAN OUTFITTERS INC,Consumer Discretionary,Equity,"735,564.80",0.01,"735,564.80","18,880.00",38.96,United States,NASDAQ,USD,1,USD,-
IDYA,IDEAYA BIOSCIENCES INC,Health Care,Equity,"733,976.40",0.01,"733,976.40","18,056.00",40.65,United States,NASDAQ,USD,1,USD,-
GFF,GRIFFON CORP,Industrials,Equity,"729,565.20",0.01,"729,565.20","11,135.00",65.52,United States,New York Stock Exchange Inc.,USD,1,USD,-
PRIM,PRIMORIS SERVICES CORP,Industrials,Equity,"729,523.00",0.01,"729,523.00","15,655.00",46.6,United States,New York Stock Exchange Inc.,USD,1,USD,-
TRIP,TRIPADVISOR INC,Communication,Equity,"730,025.58",0.01,"730,025.58","27,726.00",26.33,United States,NASDAQ,USD,1,USD,-
KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Industrials,Equity,"728,695.44",0.01,"728,695.44","40,892.00",17.82,United States,NASDAQ,USD,1,USD,-
MPW,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,"727,080.60",0.01,"727,080.60","158,061.00",4.6,United States,New York Stock Exchange Inc.,USD,1,USD,-
AWR,AMERICAN STATES WATER,Utilities,Equity,"724,693.20",0.01,"724,693.20","10,230.00",70.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Equity,"724,515.21",0.01,"724,515.21","1,033.00",701.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
LCII,LCI INDUSTRIES,Consumer Discretionary,Equity,"725,052.54",0.01,"725,052.54","6,973.00",103.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
RNG,RINGCENTRAL INC CLASS A,Information Technology,Equity,"725,038.36",0.01,"725,038.36","24,478.00",29.62,United States,New York Stock Exchange Inc.,USD,1,USD,-
MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,Equity,"722,921.76",0.01,"722,921.76","45,639.00",15.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
EVTC,EVERTEC INC,Financials,Equity,"720,425.88",0.01,"720,425.88","19,196.00",37.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
FULT,FULTON FINANCIAL CORP,Financials,Equity,"720,471.15",0.01,"720,471.15","43,533.00",16.55,United States,NASDAQ,USD,1,USD,-
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,Equity,"719,577.66",0.01,"719,577.66","11,411.00",63.06,United States,New York Stock Exchange Inc.,USD,1,USD,-
IPGP,IPG PHOTONICS CORP,Information Technology,Equity,"717,357.16",0.01,"717,357.16","8,542.00",83.98,United States,NASDAQ,USD,1,USD,-
PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,Equity,"717,439.04",0.01,"717,439.04","43,376.00",16.54,United States,NASDAQ,USD,1,USD,-
CDP,COPT DEFENSE PROPERTIES,Real Estate,Equity,"715,816.11",0.01,"715,816.11","29,863.00",23.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"713,178.69",0.01,"713,178.69","29,361.00",24.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
HIW,HIGHWOODS PROPERTIES REIT INC,Real Estate,Equity,"712,063.60",0.01,"712,063.60","27,178.00",26.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
UEC,URANIUM ENERGY CORP,Energy,Equity,"711,456.75",0.01,"711,456.75","105,401.00",6.75,United States,Nyse Mkt Llc,USD,1,USD,-
MTX,MINERALS TECHNOLOGIES INC,Materials,Equity,"709,802.82",0.01,"709,802.82","9,738.00",72.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
AGR,AVANGRID INC,Utilities,Equity,"707,330.39",0.01,"707,330.39","19,363.00",36.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
KOS,KOSMOS ENERGY LTD,Energy,Equity,"706,533.03",0.01,"706,533.03","124,609.00",5.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
NEOG,NEOGEN CORP,Health Care,Equity,"706,336.38",0.01,"706,336.38","57,286.00",12.33,United States,NASDAQ,USD,1,USD,-
KSS,KOHLS CORP,Consumer Discretionary,Equity,"703,764.18",0.01,"703,764.18","29,397.00",23.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
FTDR,FRONTDOOR INC,Consumer Discretionary,Equity,"702,647.55",0.01,"702,647.55","22,895.00",30.69,United States,NASDAQ,USD,1,USD,-
ICFI,ICF INTERNATIONAL INC,Industrials,Equity,"702,692.30",0.01,"702,692.30","4,870.00",144.29,United States,NASDAQ,USD,1,USD,-
GNW,GENWORTH FINANCIAL A INC,Financials,Equity,"699,858.60",0.01,"699,858.60","118,020.00",5.93,United States,New York Stock Exchange Inc.,USD,1,USD,-
HUBG,HUB GROUP INC CLASS A,Industrials,Equity,"699,546.46",0.01,"699,546.46","17,393.00",40.22,United States,NASDAQ,USD,1,USD,-
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,Equity,"699,475.92",0.01,"699,475.92","15,114.00",46.28,United States,NASDAQ,USD,1,USD,-
ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,Equity,"697,781.76",0.01,"697,781.76","30,848.00",22.62,United States,NASDAQ,USD,1,USD,-
WSFS,WSFS FINANCIAL CORP,Financials,Equity,"697,439.06",0.01,"697,439.06","16,322.00",42.73,United States,NASDAQ,USD,1,USD,-
TXG,10X GENOMICS INC CLASS A,Health Care,Equity,"696,190.56",0.01,"696,190.56","23,777.00",29.28,United States,NASDAQ,USD,1,USD,-
BFA,BROWN FORMAN CORP CLASS A,Consumer Staples,Equity,"696,156.09",0.01,"696,156.09","14,187.00",49.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
BOKF,BOK FINANCIAL CORP,Financials,Equity,"693,158.76",0.01,"693,158.76","7,812.00",88.73,United States,NASDAQ,USD,1,USD,-
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"691,770.40",0.01,"691,770.40","13,712.00",50.45,United States,NASDAQ,USD,1,USD,-
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Real Estate,Equity,"691,038.96",0.01,"691,038.96","42,034.00",16.44,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARCB,ARCBEST CORP,Industrials,Equity,"686,311.08",0.01,"686,311.08","6,188.00",110.91,United States,NASDAQ,USD,1,USD,-
PINC,PREMIER INC CLASS A,Health Care,Equity,"686,158.56",0.01,"686,158.56","32,862.00",20.88,United States,NASDAQ,USD,1,USD,-
NMIH,NMI HOLDINGS INC CLASS A,Financials,Equity,"685,801.78",0.01,"685,801.78","22,223.00",30.86,United States,NASDAQ,USD,1,USD,-
RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,Equity,"685,248.00",0.01,"685,248.00","12,900.00",53.12,United States,NASDAQ,USD,1,USD,-
BGC,BGC GROUP INC CLASS A,Financials,Equity,"683,864.37",0.01,"683,864.37","87,339.00",7.83,United States,NASDAQ,USD,1,USD,-
GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,Equity,"682,102.05",0.01,"682,102.05","26,265.00",25.97,United States,NASDAQ,USD,1,USD,-
RPD,RAPID7 INC,Information Technology,Equity,"681,676.80",0.01,"681,676.80","15,216.00",44.8,United States,NASDAQ,USD,1,USD,-
RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,Equity,"681,814.08",0.01,"681,814.08","15,524.00",43.92,United States,NASDAQ,USD,1,USD,-
ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,Equity,"680,222.53",0.01,"680,222.53","22,457.00",30.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
BNL,BROADSTONE NET LEASE INC,Real Estate,Equity,"680,330.56",0.01,"680,330.56","46,726.00",14.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
MYRG,MYR GROUP INC,Industrials,Equity,"679,297.50",0.01,"679,297.50","4,086.00",166.25,United States,NASDAQ,USD,1,USD,-
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,Equity,"679,393.44",0.01,"679,393.44","5,916.00",114.84,United States,NASDAQ,USD,1,USD,-
AROC,ARCHROCK INC,Energy,Equity,"676,140.46",0.01,"676,140.46","35,234.00",19.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
PGNY,PROGYNY INC,Health Care,Equity,"676,401.88",0.01,"676,401.88","21,098.00",32.06,United States,NASDAQ,USD,1,USD,-
SAM,BOSTON BEER INC CLASS A,Consumer Staples,Equity,"674,587.43",0.01,"674,587.43","2,423.00",278.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
OSCR,OSCAR HEALTH INC CLASS A,Financials,Equity,"675,501.93",0.01,"675,501.93","38,889.00",17.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
CRI,CARTERS INC,Consumer Discretionary,Equity,"674,180.55",0.01,"674,180.55","9,855.00",68.41,United States,New York Stock Exchange Inc.,USD,1,USD,-
CEIX,CONSOL ENERGY INC,Energy,Equity,"673,831.92",0.01,"673,831.92","8,142.00",82.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
ESE,ESCO TECHNOLOGIES INC,Industrials,Equity,"673,425.10",0.01,"673,425.10","6,638.00",101.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
BTU,PEABODY ENERGY CORP,Energy,Equity,"672,044.14",0.01,"672,044.14","30,631.00",21.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZG,ZILLOW GROUP INC CLASS A,Real Estate,Equity,"668,934.00",0.01,"668,934.00","15,927.00",42,United States,NASDAQ,USD,1,USD,-
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"665,193.75",0.01,"665,193.75","8,125.00",81.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
KWR,QUAKER CHEMICAL CORP,Materials,Equity,"663,673.74",0.01,"663,673.74","3,558.00",186.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
UNF,UNIFIRST CORP,Industrials,Equity,"660,696.38",0.01,"660,696.38","4,126.00",160.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
LEG,LEGGETT & PLATT INC,Consumer Discretionary,Equity,"657,711.86",0.01,"657,711.86","36,398.00",18.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
MGRC,MCGRATH RENT,Industrials,Equity,"657,878.88",0.01,"657,878.88","6,168.00",106.66,United States,NASDAQ,USD,1,USD,-
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Equity,"656,936.70",0.01,"656,936.70","52,766.00",12.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZD,ZIFF DAVIS INC,Communication,Equity,"656,390.89",0.01,"656,390.89","13,099.00",50.11,United States,NASDAQ,USD,1,USD,-
AVA,AVISTA CORP,Utilities,Equity,"653,972.48",0.01,"653,972.48","18,176.00",35.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
OI,O I GLASS INC,Materials,Equity,"654,425.20",0.01,"654,425.20","43,745.00",14.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
PEGA,PEGASYSTEMS INC,Information Technology,Equity,"653,798.26",0.01,"653,798.26","11,003.00",59.42,United States,NASDAQ,USD,1,USD,-
SITC,SITE CENTERS CORP,Real Estate,Equity,"651,499.55",0,"651,499.55","48,295.00",13.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
AIR,AAR CORP,Industrials,Equity,"650,054.28",0,"650,054.28","9,402.00",69.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,Equity,"649,840.95",0,"649,840.95","7,431.00",87.45,United States,NASDAQ,USD,1,USD,-
EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,Equity,"647,380.80",0,"647,380.80","12,078.00",53.6,United States,New York Stock Exchange Inc.,USD,1,USD,-
CALM,CAL MAINE FOODS INC,Consumer Staples,Equity,"648,135.62",0,"648,135.62","11,714.00",55.33,United States,NASDAQ,USD,1,USD,-
SDRL,SEADRILL LTD,Energy,Equity,"647,122.95",0,"647,122.95","13,329.00",48.55,Norway,New York Stock Exchange Inc.,USD,1,USD,-
SMTC,SEMTECH CORP,Information Technology,Equity,"642,135.78",0,"642,135.78","17,069.00",37.62,United States,NASDAQ,USD,1,USD,-
PTCT,PTC THERAPEUTICS INC,Health Care,Equity,"639,013.40",0,"639,013.40","19,876.00",32.15,United States,NASDAQ,USD,1,USD,-
AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,Equity,"637,920.25",0,"637,920.25","7,999.00",79.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
UCBI,UNITED COMMUNITY BANKS INC,Financials,Equity,"637,890.09",0,"637,890.09","25,283.00",25.23,United States,NASDAQ,USD,1,USD,-
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Equity,"633,858.00",0,"633,858.00","23,740.00",26.7,United States,NASDAQ,USD,1,USD,-
RXO,RXO INC,Industrials,Equity,"633,636.28",0,"633,636.28","33,508.00",18.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
HHH,HOWARD HUGHES HOLDINGS INC,Real Estate,Equity,"632,377.80",0,"632,377.80","9,705.00",65.16,United States,New York Stock Exchange Inc.,USD,1,USD,-
FLYW,FLYWIRE CORP,Financials,Equity,"624,676.00",0,"624,676.00","30,472.00",20.5,United States,NASDAQ,USD,1,USD,-
